쉼터명,쉼터 종류,쉼터 유형,주소,운영시간,휴무일,운영시작일,운영종료일,설치장소,면적,이용가능인원,냉난방기,추천날씨,실내/외,Wi-Fi,충전시설,공기정화기,decimalLatitude,decimalLongitude
고정형 그늘막,그늘막,고정형,서울특별시 종로구 율곡로19길 57   (이화동),,,,,,,,N,폭염,실외,,N,,37.57679,127.0075263
고정형 그늘막,그늘막,고정형,서울특별시 종로구 창경궁로 279   (혜화동),,,,,,,,N,폭염,실외,,N,,37.5861084,127.0014075
고정형 그늘막,그늘막,고정형,서울특별시 종로구 대명길 46   (명륜2가),,,,,,,,N,폭염,실외,,N,,37.58297114,126.9990397
고정형 그늘막,그늘막,고정형,서울특별시 종로구 지봉로 37-1    (창신동),,,,,,,,N,폭염,실외,,N,,37.57325887,127.0153386
고정형 그늘막,그늘막,고정형,서울특별시 종로구 청계천로 359   (창신동),,,,,,,,N,폭염,실외,,N,,37.57067641,127.0175122
고정형 그늘막,그늘막,고정형,서울특별시 종로구 종로 285   (종로6가),,,,,,,,N,폭염,실외,,N,,37.57172474,127.00948
고정형 그늘막,그늘막,고정형,서울특별시 종로구 종로 311   (창신동),,,,,,,,N,폭염,실외,,N,,37.57229661,127.0122624
스마트형 그늘막,그늘막,스마트형,"서울특별시 종로구 종로 347   (숭인동, 롯데캐슬 천지인)",,,,,,,,N,폭염,실외,,N,,37.57405626,127.016
고정형 그늘막,그늘막,고정형,서울특별시 종로구 종로 413   (숭인동),,,,,,,,N,폭염,실외,,N,,37.57597791,127.0225356
고정형 그늘막,그늘막,고정형,서울특별시 종로구 종로 375   (숭인동),,,,,,,,N,폭염,실외,,N,,37.57432321,127.0190925
고정형 그늘막,그늘막,고정형,서울특별시 종로구 종로 412   (숭인동),,,,,,,,N,폭염,실외,,N,,37.574941,127.0227797
고정형 그늘막,그늘막,고정형,"서울특별시 종로구 난계로25길 5   (숭인동, 삼일시민아파트)",,,,,,,,N,폭염,실외,,N,,37.57234983,127.022764
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 50   (남대문로4가),,,,,,,,N,폭염,실외,,N,,37.56092735,126.9762484
고정형 그늘막,그늘막,고정형,서울특별시 중구 남대문로 39   (남대문로3가),,,,,,,,N,폭염,실외,,N,,37.5625152,126.9797235
고정형 그늘막,그늘막,고정형,서울특별시 중구 서소문로 138   (태평로2가),,,,,,,,N,폭염,실외,,N,,37.56365333,126.976302
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 67   (태평로2가),,,,,,,,N,폭염,실외,,N,,37.56230854,126.975594
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로9길 20   (태평로2가),,,,,,,,N,폭염,실외,,N,,37.56111946,126.9745736
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 39   (남대문로4가),,,,,,,,N,폭염,실외,,N,,37.56071365,126.9737753
고정형 그늘막,그늘막,고정형,서울특별시 중구 칠패로 27   (순화동),,,,,,,,N,폭염,실외,,N,,37.5602669,126.9720353
고정형 그늘막,그늘막,고정형,서울특별시 중구 통일로 120   (충정로1가),,,,,,,,N,폭염,실외,,N,,37.56578544,126.9675766
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 99   (정동),,,,,,,,N,폭염,실외,,N,,37.56608683,126.9737258
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 지하101   (정동),,,,,,,,N,폭염,실외,,N,,37.56543852,126.9769832
고정형 그늘막,그늘막,고정형,서울특별시 중구 서소문로 지하127   (서소문동),,,,,,,,N,폭염,실외,,N,,37.56357935,126.9753894
고정형 그늘막,그늘막,고정형,서울특별시 중구 세종대로 68   (태평로2가),,,,,,,,N,폭염,실외,,N,,37.56226317,126.9766897
스마트형 그늘막,그늘막,스마트형,서울특별시 중구 서소문로 138   (태평로2가),,,,,,,,N,폭염,실외,,N,,37.56365333,126.976302
고정형 그늘막,그늘막,고정형,서울특별시 중구 소공로 63   (충무로1가),,,,,,,,N,폭염,실외,,N,,37.56091902,126.980979
고정형 그늘막,그늘막,고정형,서울특별시 중구 소공로 51   (회현동1가),,,,,,,,N,폭염,실외,,N,,37.55943907,126.9817507
