쉼터명,쉼터 종류,쉼터 유형,주소,운영시간,휴무일,운영시작일,운영종료일,설치장소,면적,이용가능인원,냉난방기,추천날씨,실내/외,Wi-Fi,충전시설,공기정화기,decimalLatitude,decimalLongitude
돌마리도서관,쿨하다 캠페인,도서관,서울특별시 송파구 백제고분로37길 16 석촌동주민센터 5층,"평일 : 09:00~22:00, 주말 : 09:00~18:00","매주 월요일, 법정공휴일",,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.50356569,127.1036892
소나무언덕2호도서관,쿨하다 캠페인,도서관,서울특별시 송파구 석촌호수로 155 잠실3동 자치회관 2관 2층,"평일 : 09:00~22:00, 주말 : 09:00~18:00","매주 월요일, 법정공휴일",,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.50727531,127.0942308
소나무언덕3호도서관,쿨하다 캠페인,도서관,서울특별시 송파구 성내천로 319 마천청소년센터 4층,"평일 : 09:00~22:00, 주말 : 09:00~18:00","매주 월요일, 법정공휴일",,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.49234687,127.1566367
소나무언덕잠실본동도서관,쿨하다 캠페인,도서관,"서울특별시 송파구 탄천동로 205 (잠실빗물펌프장 관사동 1,2층)","평일 : 09:00~18:00, 주말 : 09:00~18:00","매주 월요일, 법정공휴일",,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.50307882,127.0768971
송파글마루도서관,쿨하다 캠페인,도서관,서울특별시 송파구 충민로 120,"평일 : 09:00~22:00, 주말 : 09:00~20:00
어린이자료실: 09:00~18:00","매주 월요일, 법정공휴일",,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.48083422,127.1304779
송파어린이도서관,쿨하다 캠페인,도서관,서울특별시 송파구 올림픽로 105 (잠실동 19-6),"평일 : 09:00~18:00, 주말 : 09:00~18:00","매주 월요일, 법정공휴일",,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.51210207,127.0824292
송파어린이영어도서관,쿨하다 캠페인,도서관,서울특별시 송파구 오금로 1(신천동) 신천빗물펌프장 4~5층,"평일 : 09:00~18:00, 주말 : 09:00~18:00","매주 월요일, 법정공휴일",,,,,,Y,"['폭염', '비']",실내,Y,Y,,,
송파위례도서관,쿨하다 캠페인,도서관,"서울특별시 송파구 위례광장로 210 위례동복합청사 4, 5층","평일 : 09:00~22:00, 주말 : 09:00~20:00
어린이자료실: 09:00~18:00","매주 월요일, 법정공휴일",,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.48114953,127.1439356
갈산도서관,쿨하다 캠페인,도서관,"서울특별시 양천구 목동남로4길 48-6, 2~5층 (신정동)","평일 : 09:00~22:00, 주말 : 09:00~18:00",매주 월요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.50886171,126.8673116
개울건강도서관,쿨하다 캠페인,도서관,"서울특별시 양천구 중앙로52길 56, 1~2층(신정동)","평일 : 09:00~22:00, 주말 : 09:00~18:00",매주 일요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,,
목마교육도서관,쿨하다 캠페인,도서관,"서울특별시 양천구 목동서로 41, 3층 (목동) ","평일 : 09:00~22:00, 주말 : 09:00~18:00",매주 일요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.53718334,126.8817165
미감도서관,쿨하다 캠페인,도서관,"서울특별시 양천구 목동중앙남로 57-10, 3층 (목동)","평일 : 09:00~18:00, 주말 : 09:00~18:00",매주 일요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.5389695,126.8654889
방아다리문학도서관,쿨하다 캠페인,도서관,"서울특별시 양천구 화곡로4길 10, 2층 (신월동)","평일 : 09:00~22:00, 주말 : 09:00~18:00",매주 일요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.53858213,126.8271743
신월음악도서관,쿨하다 캠페인,도서관,"서울특별시 양천구 오목로5길 34, 3~5층 (신월동)","평일 : 09:00~22:00, 주말 : 09:00~18:00",매주 월요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,,
영어특성화도서관,쿨하다 캠페인,도서관,"서울특별시 양천구 목동동로 81, 7층 (신정동)","평일 : 09:00~22:00, 주말 : 09:00~18:00",매주 일요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.51597606,126.8638545
해맞이역사도서관,쿨하다 캠페인,도서관,"서울특별시 양천구 지양로 37, 2~3층 (신월동)","평일 : 09:00~22:00, 주말 : 09:00~18:00",매주 월요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,,
양천중앙도서관,쿨하다 캠페인,도서관,서울특별시 양천구 신정로7길 81 (신정동),"평일 : 09:00~22:00, 주말 : 09:00~18:00",매주 금요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.51372539,126.8338175
대림도서관,쿨하다 캠페인,도서관,서울특별시 영등포구 도신로 27,"평일 : 09:00~22:00, 주말 : 09:00~17:00",매주 월요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.50429681,126.896056
문래도서관,쿨하다 캠페인,도서관,서울특별시 영등포구 문래로20길 49,"평일 : 09:00~22:00, 주말 : 09:00~17:00",매주 월요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.51685657,126.8908946
선유도서관,쿨하다 캠페인,도서관,서울특별시 영등포구 선유로43가길 10-8,"평일 : 09:00~22:00, 주말 : 09:00~17:00",매주 월요일 및 법정공휴일,,,,,,Y,"['폭염', '비']",실내,Y,Y,,37.53333254,126.8929389
